,"(1, 515)","(3, 515)","(5, 515)","(10, 515)","(0, 0)"
"{""377"": -2, ""515"": 27}",-2.5944825754907734,-4.198249360761345,-2.5944825754907734,-2.8685377497358657,-28.911732970325247
"{""377"": 0, ""515"": 31}",-0.005,-0.0445515,-0.169836630232525,-0.6997082267935575,0.0
"{""377"": 0, ""515"": 34}",-0.12641395283420181,-0.015,-0.12252487525,-0.33967326046505,0.0
"{""377"": 41, ""515"": -15}",-0.1882373025543999,-1.0084158638432936,-0.9095362848403219,-1.6885897950800814,0.0
"{""377"": 61, ""515"": 5}",-26.679305892019737,-21.197318354243503,-14.072833711346592,-14.232105374233125,-27.172569196331242
"{""377"": -8, ""515"": 42}",0.0,0.0,-0.3,0.0,-0.597
"{""377"": 4, ""515"": 30}",-0.09104653120138456,-0.3564859284793444,-0.3926420165401828,-1.1497842709742236,0.0
"{""377"": 10, ""515"": 20}",-0.10319285817817224,-0.4125294960632196,-0.7236169318192691,-1.3750983202107319,0.0
"{""377"": 12, ""515"": 14}",-0.20351677679925018,-0.2355852099241097,-0.45523265600692286,-1.1882864282644814,0.0
"{""377"": 63, ""515"": -12}",-16.438690492005723,-11.105291063903023,-25.644092813526505,-9.107603458512788,-6.8987056258453405
"{""377"": 65, ""515"": -13}",-3.674369310030961,-12.211006607955007,-3.674369310030961,-6.8987056258453405,-29.796851804162994
"{""377"": 71, ""515"": -14}",-10.330223382775683,-28.96506888314508,-11.849817985873898,-11.481295771731352,-29.999991317540584
"{""377"": 76, ""515"": -10}",-29.837150192007385,-28.572470085705763,-29.999960396973393,-27.283981251444697,-29.508055799441166
"{""377"": 18, ""515"": 7}",-0.10716092959639052,-0.367921069194551,-0.45523265600692286,-1.338483151728012,0.0
"{""377"": 2, ""515"": 33}",0.0,-0.015,-0.025,0.0,0.0
"{""377"": -3, ""515"": 33}",-0.89103,-3.139852372238507,0.0,-0.597,-3.674369310030961
"{""377"": 52, ""515"": 0}",-4.198249360761345,-3.674369310030961,-3.674369310030961,-12.911963925685214,-12.739357500692135
"{""377"": 44, ""515"": 6}",-0.05680756414193536,-0.2854081976681122,-1.8231143512200143,-1.1108932030042664,0.0
"{""377"": 23, ""515"": 5}",-0.22365826141880735,-0.3904494399175794,-1.287521574314592,-0.38627652786039945,0.0
"{""377"": 7, ""515"": 19}",-0.09918470523047701,-0.14342688748679328,-0.4756803294468536,-0.5680756414193536,0.0
"{""377"": -3, ""515"": 28}",-3.139852372238507,-2.8685377497358657,-2.317659167162397,-3.408453848516122,-27.468493040205896
"{""377"": -5, ""515"": 36}",-0.89103,-3.937625616930651,-1.1821196999999999,-8.896569150012917,-25.644092813526505
"{""377"": -2, ""515"": 35}",-24.228440613180968,-6.191571490690334,-26.543089838588585,-24.67432419723708,-12.211006607955007
"{""377"": -4, ""515"": 38}",0.0,-0.3,-0.597,-0.597,-0.89103
"{""377"": 20, ""515"": 17}",-0.047808962495597754,-0.15699261861192534,-0.3061974425025801,-0.33967326046505,0.0
"{""377"": 18, ""515"": 17}",-0.10319285817817224,-0.22281334335768657,-0.650749066529299,-1.4827615250021529,0.0
"{""377"": 47, ""515"": 2}",-0.05680756414193536,-0.37924185850260544,-0.45523265600692286,-0.05,0.0
"{""377"": 56, ""515"": 10}",-18.568586456863493,-19.237551069543226,-18.90811087050819,-10.526921148947926,-15.59575630285735
"{""377"": 54, ""515"": -4}",-29.22672834993057,-18.33648245777318,-29.995586103845046,-22.57983942318394,-29.91694891914429
"{""377"": 31, ""515"": -3}",-0.19444138023356736,-1.174432654990788,-2.293239169058818,-0.7427111445256219,0.0
"{""377"": 8, ""515"": 17}",-0.02450497505,-0.11588295835811985,-0.21620688129089774,-0.38627652786039945,0.0
"{""377"": 20, ""515"": 11}",-0.08691568808220664,-0.2607470642466199,-0.34985411339677874,-0.8691568808220664,0.0
"{""377"": 23, ""515"": 12}",-0.0148505,0.0,-0.025,-0.0995,0.0
"{""377"": 62, ""515"": -36}",-0.89103,-4.198249360761345,-1.1821196999999999,-1.1821196999999999,-5.95108231382862
"{""377"": 83, ""515"": -32}",-19.96869429330259,-7.584837170052108,-5.462791872083074,-28.759839364354423,-18.099665807339232
"{""377"": 77, ""515"": -27}",-15.59575630285735,-22.4291801073196,-2.5944825754907734,-22.800225612475952,-9.107603458512788
"{""377"": 62, ""515"": -34}",-2.8685377497358657,-1.1821196999999999,-10.721651937458446,-4.711704198482194,-1.470298503
"{""377"": 42, ""515"": -11}",-0.038627652786039954,-0.02985,-0.04975,-0.4324137625817955,0.0
"{""377"": 47, ""515"": -14}",-0.09513606588937072,-0.367921069194551,-0.413715596374781,-0.9513606588937072,0.0
"{""377"": 43, ""515"": -9}",0.0,0.0,0.0,0.0,0.0
"{""377"": 30, ""515"": 4}",-0.0148505,-0.07351492515,-0.12252487525,-0.4780896249559775,0.0
"{""377"": 26, ""515"": 4}",-0.00995,-0.02985,-0.025,-0.148505,0.0
"{""377"": 53, ""515"": -27}",-4.456266867153731,-11.666482814014039,-2.8685377497358657,-2.8685377497358657,-28.69592680199337
"{""377"": 71, ""515"": -19}",-4.964587156497372,-25.373341446184646,-4.198249360761345,-4.964587156497372,-23.356446382834154
"{""377"": 83, ""515"": -17}",-17.103329594283178,-14.545886477285885,-29.80485665364027,-16.438690492005723,-18.568586456863493
"{""377"": 52, ""515"": -24}",-2.5944825754907734,-4.456266867153731,-29.04502280282376,-2.0380395627903,-4.711704198482194
"{""377"": 42, ""515"": -17}",-0.047808962495597754,-0.0445515,-0.098509975,-0.0995,0.0
"{""377"": 43, ""515"": -12}",-0.0148505,-0.0445515,-0.04975,-0.2450497505,0.0
"{""377"": 38, ""515"": -4}",0.0,0.0,0.0,-0.05,0.0
"{""377"": 66, ""515"": -19}",-3.139852372238507,-4.456266867153731,-3.674369310030961,-4.964587156497372,-29.949246052727233
"{""377"": 76, ""515"": -24}",-4.198249360761345,-14.853423336387896,-9.31652742392766,-4.198249360761345,-28.49890131401023
"{""377"": 78, ""515"": -29}",-23.5537665688176,-2.317659167162397,-29.300666980564728,-8.68340318183123,-3.674369310030961
"{""377"": 66, ""515"": -38}",-5.95108231382862,-0.89103,-12.211006607955007,-5.214941284932398,-2.317659167162397
"{""377"": 63, ""515"": -37}",-1.470298503,-2.8685377497358657,-1.470298503,-0.89103,-7.129718569586887
"{""377"": 57, ""515"": -32}",-3.674369310030961,-1.1821196999999999,-2.5944825754907734,-0.89103,0.0
"{""377"": 64, ""515"": -31}",-0.3,-0.89103,-1.1821196999999999,-3.674369310030961,-3.408453848516122
"{""377"": 61, ""515"": -30}",-0.89103,-0.597,-0.89103,0.0,-0.597
"{""377"": 63, ""515"": -30}",-6.8987056258453405,-0.3,-1.1821196999999999,-4.456266867153731,-2.317659167162397
"{""377"": 68, ""515"": -34}",0.0,0.0,0.0,0.0,0.0
"{""377"": 79, ""515"": -30}",-25.898999851302044,-2.317659167162397,-14.853423336387896,-20.460328085425672,-5.462791872083074
"{""377"": 88, ""515"": -31}",-0.89103,-21.877372214640157,-2.8685377497358657,-1.1821196999999999,-2.5944825754907734
"{""377"": 92, ""515"": -26}",-16.574303587085666,-20.069007350369564,-27.710550482802176,-6.8987056258453405,-10.721651937458446
"{""377"": 40, ""515"": -7}",-0.1882373025543999,-0.5647119076631997,-0.8275706035757987,-1.7544868581579878,0.0
"{""377"": 41, ""515"": -7}",0.0,0.0,0.0,0.0,0.0
"{""377"": 61, ""515"": -35}",-2.317659167162397,-2.0380395627903,-1.75559551797,-1.470298503,-11.481295771731352
"{""377"": 77, ""515"": -30}",-7.584837170052108,-7.129718569586887,-26.543089838588585,-8.468084022051746,-13.252015843564077
"{""377"": 86, ""515"": -37}",-21.197318354243503,-2.0380395627903,-11.849817985873898,-15.59575630285735,-11.294238153263992
"{""377"": 108, ""515"": -42}",-3.139852372238507,-1.75559551797,-3.674369310030961,-1.470298503,-2.0380395627903
"{""377"": 88, ""515"": -38}",-1.75559551797,-4.456266867153731,-1.1821196999999999,-0.3,-3.408453848516122
"{""377"": 42, ""515"": -9}",-0.10319285817817224,-0.4448284575006459,-0.3281354680775543,-1.6213547546985831,0.0
"{""377"": 38, ""515"": -7}",-0.0148505,-0.0445515,-0.12252487525,-0.2450497505,0.0
"{""377"": 6, ""515"": 24}",-0.033967326046505,-0.07351492515,-0.098509975,-0.0995,0.0
"{""377"": 21, ""515"": 5}",-0.155275457065461,-0.4658263711963831,-0.776377285327305,-2.2365826141880736,0.0
"{""377"": 73, ""515"": -22}",-17.85804081965027,-13.585300728277153,-29.782045114869696,-23.356446382834154,-5.214941284932398
"{""377"": 67, ""515"": -18}",-27.68742473010321,-22.03901250756882,-28.558050591621985,-8.25058992126439,-3.674369310030961
"{""377"": 87, ""515"": -21}",-27.20084350436793,-11.294238153263992,-28.944055589373615,-15.882400752430488,-11.666482814014039
"{""377"": 73, ""515"": -7}",-28.289387209368844,-29.8921474967888,-28.51391230087013,-23.68204661409813,-19.86736797303292
"{""377"": 16, ""515"": 15}",-0.08691568808220664,-0.33326796090127986,-0.5941432141322407,-0.6562709361551086,0.0
"{""377"": 12, ""515"": 18}",-0.15179339097521313,-0.4234042011025874,-0.7413807625010764,-1.4827615250021529,0.0
"{""377"": 69, ""515"": -17}",-6.191571490690334,-25.773467612871954,-7.358421383891018,-7.584837170052108,-29.690161917254656
"{""377"": 50, ""515"": 0}",-0.22642167880461928,-1.2055627289654613,-1.9463705319028473,-4.848637697934001,0.0
"{""377"": 10, ""515"": 16}",-0.17217038971292806,-0.22281334335768657,-0.6132017819909182,-0.6562709361551086,0.0
"{""377"": -9, ""515"": 42}",-14.545886477285885,-7.358421383891018,-19.76501815457871,-3.674369310030961,-3.674369310030961
"{""377"": -16, ""515"": 47}",-5.708163953362243,-19.661634499574454,-1.470298503,-22.118622382493133,-12.739357500692135
"{""377"": -14, ""515"": 47}",-6.429655775783431,-5.95108231382862,-20.168317276865867,-2.0380395627903,-4.198249360761345
"{""377"": -19, ""515"": 53}",0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 8}",-0.04324137625817955,-0.059105985,-0.098509975,-0.292599252995,0.0
"{""377"": 82, ""515"": -35}",-7.129718569586887,-2.0380395627903,-8.030898910368071,-1.1821196999999999,-0.89103
"{""377"": 86, ""515"": -35}",-10.526921148947926,-14.072833711346592,-1.75559551797,-4.456266867153731,-13.419495685128437
"{""377"": 68, ""515"": -40}",-9.107603458512788,-1.1821196999999999,-7.584837170052108,-2.8685377497358657,-2.0380395627903
"{""377"": 61, ""515"": -36}",-0.3,-1.1821196999999999,-1.75559551797,-0.89103,-0.3
"{""377"": 58, ""515"": -27}",-2.0380395627903,-0.89103,-1.75559551797,-1.470298503,0.0
"{""377"": 17, ""515"": 13}",-0.019701995,-0.12972412877453865,-0.2616543643532089,-0.292599252995,0.0
"{""377"": 58, ""515"": -11}",-7.358421383891018,-7.358421383891018,-7.808988798351587,-7.808988798351587,-29.999971575698616
"{""377"": 58, ""515"": 8}",-28.43732571199232,-13.911953243784437,-18.79607158637191,-8.030898910368071,-24.28615620704916
"{""377"": 22, ""515"": 6}",-0.07427111445256218,-0.5165111691387843,-1.1321083940230965,-0.38627652786039945,0.0
"{""377"": 5, ""515"": 25}",-0.0148505,-0.12972412877453865,-0.1462996264975,-0.33967326046505,0.0
"{""377"": 54, ""515"": -3}",-0.597,-1.1821196999999999,-1.75559551797,-0.597,-5.214941284932398
"{""377"": 57, ""515"": -5}",-5.462791872083074,-15.882400752430488,-3.937625616930651,-21.79532546933349,-28.64243325557158
"{""377"": 49, ""515"": 8}",-0.005,-0.07351492515,-0.0742525,-0.4324137625817955,0.0
"{""377"": 42, ""515"": 8}",-0.2850554932380531,-0.9509514880901556,-0.9254409219919186,-4.349998277324974,0.0
"{""377"": 25, ""515"": 3}",-0.2784760091869136,-0.33326796090127986,-1.3116498949857318,-1.0319285817817225,0.0
"{""377"": 5, ""515"": 28}",-0.10716092959639052,-0.8081670488728563,-0.5554466015021332,-0.7427111445256219,0.0
"{""377"": 55, ""515"": -4}",-4.711704198482194,-13.082844286428362,-12.211006607955007,-5.708163953362243,-12.565007576456702
"{""377"": 56, ""515"": 1}",-3.937625616930651,-5.708163953362243,-7.808988798351587,-27.77854942291247,-29.49299731262339
"{""377"": 55, ""515"": 11}",-23.153086195939764,-6.429655775783431,-17.735394767323506,-9.523362149688383,-14.545886477285885
"{""377"": 41, ""515"": 9}",-0.04324137625817955,-0.4448284575006459,-0.6875491601053659,-3.016610967889873,0.0
"{""377"": 10, ""515"": 18}",-0.14113473370086244,-0.2975541156914311,-0.23904481247798876,-0.5680756414193536,0.0
"{""377"": -7, ""515"": 32}",-13.911953243784437,-25.600093751036873,-2.0380395627903,-3.674369310030961,-10.330223382775683
"{""377"": 22, ""515"": 4}",-0.21232262501153565,-0.6282503788228353,-0.8934709947882039,-2.264216788046193,0.0
"{""377"": 75, ""515"": -9}",-29.99970441019015,-28.796673375393734,-29.632433021374165,-28.900740374065904,-27.68742473010321
"{""377"": 65, ""515"": 1}",-29.653942986048474,-22.4291801073196,-20.168317276865867,-23.68204661409813,-25.730775366537326
"{""377"": 41, ""515"": -13}",-0.14827615250021528,-0.8867697383661755,-2.498527741701751,-0.6123948850051602,0.0
"{""377"": 14, ""515"": 17}",-0.052330872870641774,-0.18371846550154805,-0.21620688129089774,-0.9918470523047702,0.0
"{""377"": 26, ""515"": 8}",-0.005,-0.07351492515,-0.12252487525,-0.38627652786039945,0.0
"{""377"": 7, ""515"": 23}",-0.047808962495597754,-0.11588295835811985,-0.169836630232525,-0.33967326046505,0.0
"{""377"": 49, ""515"": 3}",-0.14827615250021528,-0.1704226924258061,-0.19313826393019973,-0.9513606588937072,0.0
"{""377"": 58, ""515"": -1}",-4.198249360761345,-9.31652742392766,-5.708163953362243,-27.800763928683345,-29.80485665364027
"{""377"": 43, ""515"": 7}",-0.15179339097521313,-1.27778251267863,-0.4959235261523851,-2.716951261280426,0.0
"{""377"": 21, ""515"": 7}",-0.32941696924297875,-0.0877797758985,-0.8442948975400407,-0.5233087287064178,0.0
"{""377"": 6, ""515"": 19}",-0.033967326046505,-0.11588295835811985,-0.12252487525,-0.4780896249559775,0.0
"{""377"": 9, ""515"": 22}",-0.06562709361551085,-0.14342688748679328,-0.19313826393019973,-0.5680756414193536,0.0
"{""377"": 49, ""515"": -23}",-0.11882864282644813,-0.5740647885865677,-0.21620688129089774,-1.5179339097521314,0.0
"{""377"": 74, ""515"": -25}",-28.08942287175316,-4.964587156497372,-28.306493337275157,-10.526921148947926,-5.708163953362243
"{""377"": 80, ""515"": -23}",-4.456266867153731,-29.82875761107097,-4.964587156497372,-4.198249360761345,-25.4196080317228
"{""377"": 73, ""515"": -23}",-17.735394767323506,-24.511304450728158,-3.937625616930651,-24.83250209425494,-10.914435418083862
"{""377"": 37, ""515"": -12}",-0.038627652786039954,-0.101901978139515,-0.2840378207096768,-0.33967326046505,0.0
"{""377"": 42, ""515"": -8}",0.0,0.0,0.0,0.0,0.0
"{""377"": 15, ""515"": 15}",-0.033967326046505,-0.15699261861192534,-0.169836630232525,-0.2450497505,0.0
"{""377"": 72, ""515"": -15}",-5.214941284932398,-29.621181740241067,-4.456266867153731,-8.68340318183123,-28.944055589373615
"{""377"": -5, ""515"": 39}",-3.139852372238507,-1.470298503,-0.3,-1.470298503,-5.462791872083074
"{""377"": 72, ""515"": -20}",-3.674369310030961,-25.555650253572598,-12.565007576456702,-5.214941284932398,-28.49890131401023
"{""377"": 89, ""515"": -23}",-23.28933978064056,-13.585300728277153,-29.879539936221654,-18.682900592294857,-13.419495685128437
"{""377"": 78, ""515"": -28}",-9.930847242909584,-14.072833711346592,-0.89103,-6.665359218025596,-15.4502588917751
"{""377"": 39, ""515"": -8}",-0.047808962495597754,-0.07351492515,-0.21620688129089774,-0.4324137625817955,0.0
"{""377"": 41, ""515"": -8}",-0.15179339097521313,-0.4553801729256395,-1.2121572064404909,-0.827431192749562,0.0
"{""377"": 44, ""515"": -10}",0.0,0.0,0.0,0.0,0.0
"{""377"": 45, ""515"": 2}",-0.00995,-0.0445515,0.0,-0.05,0.0
"{""377"": 49, ""515"": 2}",-0.0148505,-0.07351492515,-0.5748921354871118,-0.5233087287064178,0.0
"{""377"": 57, ""515"": 0}",-2.317659167162397,-8.030898910368071,-7.358421383891018,-21.71244996902373,-26.77793382772086
"{""377"": 39, ""515"": 11}",-0.07852840330803657,-0.9454055435254097,-1.0175838839962508,-2.575043148629184,0.0
"{""377"": 19, ""515"": 9}",-0.07852840330803657,-0.848653009812282,-0.4959235261523851,-2.0351677679925015,0.0
"{""377"": 6, ""515"": 20}",-0.06562709361551085,-0.43417015909156154,-0.4345784404110332,-0.4780896249559775,0.0
"{""377"": -10, ""515"": 35}",-2.0380395627903,-24.72758095526471,-2.8685377497358657,-8.468084022051746,-4.456266867153731
"{""377"": -3, ""515"": 34}",0.0,-1.75559551797,-0.89103,-3.139852372238507,-20.83622922215084
"{""377"": 61, ""515"": -14}",-23.488653099815757,-24.83250209425494,-22.94350112278768,-23.8696961476128,-29.999999999999822
"{""377"": 70, ""515"": -19}",-20.743665880960446,-14.389784320490794,-29.999998171487533,-29.841986994154574,-10.914435418083862
"{""377"": 69, ""515"": -3}",-28.27210829229176,-29.85419433720552,-29.946091325127718,-29.980853751112697,-28.78451856100377
"{""377"": 47, ""515"": 3}",-0.24500712687521722,-0.4761681074844193,-1.392380045934568,-2.5992927171428923,0.0
"{""377"": 6, ""515"": 25}",-0.033967326046505,-0.15699261861192534,-0.1462996264975,-0.4324137625817955,0.0
"{""377"": 0, ""515"": 25}",-0.038627652786039954,-0.12972412877453865,-0.23904481247798876,-0.292599252995,0.0
"{""377"": 60, ""515"": -13}",-10.914435418083862,-8.68340318183123,-6.8987056258453405,-7.808988798351587,-29.999984290358274
"{""377"": 65, ""515"": -14}",-23.28933978064056,-29.99540504425481,-29.9999989584771,-29.83384368126455,-14.072833711346592
"{""377"": 20, ""515"": 8}",-0.2575043148629184,-0.11588295835811985,-0.3061974425025801,-0.7852840330803657,0.0
"{""377"": 5, ""515"": 21}",-0.15872270249480638,-0.20991246803806723,-0.5159642908908613,-0.7427111445256219,0.0
"{""377"": -21, ""515"": 52}",-2.8685377497358657,-1.75559551797,-0.597,-13.419495685128437,-0.597
"{""377"": -10, ""515"": 43}",-4.964587156497372,-7.584837170052108,-17.97946041145377,-2.5944825754907734,-3.408453848516122
"{""377"": -9, ""515"": 43}",-0.597,0.0,-0.3,-0.3,0.0
"{""377"": 19, ""515"": 16}",-0.0292599252995,-0.0877797758985,-0.0742525,-0.33967326046505,0.0
"{""377"": 67, ""515"": -20}",-1.470298503,-2.5944825754907734,-3.408453848516122,-1.1821196999999999,-26.904896090952686
"{""377"": 81, ""515"": -29}",-3.139852372238507,-15.303291809873839,-21.958598492493756,-2.317659167162397,-11.105291063903023
"{""377"": 83, ""515"": -34}",-19.86736797303292,-1.470298503,-10.526921148947926,-20.743665880960446,-4.456266867153731
"{""377"": 78, ""515"": -21}",-9.7281285281915,-29.428010671713068,-4.964587156497372,-17.61150986598334,-21.79532546933349
"{""377"": 84, ""515"": -18}",-21.79532546933349,-18.21866914926584,-29.621181740241067,-17.232296298340344,-25.326607521398632
"{""377"": 13, ""515"": 22}",-0.0148505,-0.059105985,-0.2840378207096768,-0.148505,0.0
"{""377"": 81, ""515"": -32}",-24.884177073312394,-2.0380395627903,-18.21866914926584,-16.973060196245633,-3.937625616930651
"{""377"": 85, ""515"": -28}",-1.75559551797,-24.28615620704916,-2.0380395627903,-9.7281285281915,-13.911953243784437
"{""377"": 85, ""515"": -35}",-1.75559551797,-3.937625616930651,-2.0380395627903,-6.8987056258453405,-9.107603458512788
"{""377"": 61, ""515"": -33}",-3.937625616930651,-2.8685377497358657,-22.727500618662578,-4.456266867153731,-2.8685377497358657
"{""377"": 51, ""515"": -26}",-1.470298503,-1.1821196999999999,-5.708163953362243,-1.470298503,-0.89103
"{""377"": 53, ""515"": -20}",-5.95108231382862,-2.8685377497358657,-3.937625616930651,-3.408453848516122,-15.004889103024018
"{""377"": 59, ""515"": -25}",0.0,0.0,0.0,0.0,0.0
"{""377"": 47, ""515"": -21}",-0.2935251644330558,-0.3449352812922671,-0.45523265600692286,-1.9749696643123167,0.0
"{""377"": 85, ""515"": -19}",-15.882400752430488,-15.882400752430488,-29.996668747440133,-20.363967763056234,-19.96869429330259
"{""377"": 56, ""515"": -28}",-6.665359218025596,-2.5944825754907734,-22.6540410289521,-2.8685377497358657,-3.937625616930651
"{""377"": 27, ""515"": -2}",-0.033967326046505,-0.18371846550154805,-0.21620688129089774,-0.4324137625817955,0.0
"{""377"": 27, ""515"": 4}",-0.061239488500516005,-0.22281334335768657,-0.3061974425025801,-0.6562709361551086,0.0
"{""377"": 19, ""515"": 11}",-0.04324137625817955,-0.0877797758985,-0.1462996264975,-0.19701995,0.0
"{""377"": 75, ""515"": -28}",-1.470298503,-2.5944825754907734,-4.711704198482194,-1.75559551797,-21.372491718994056
"{""377"": 86, ""515"": -29}",-2.317659167162397,-24.83250209425494,-2.317659167162397,-3.937625616930651,-5.95108231382862
"{""377"": 75, ""515"": -25}",-3.408453848516122,-23.221555333980366,-2.0380395627903,-13.419495685128437,-9.930847242909584
"{""377"": 46, ""515"": -13}",-0.11882864282644813,-0.367921069194551,-0.5748921354871118,-0.9104653120138457,0.0
"{""377"": 37, ""515"": -9}",-0.39782826912688013,-0.7036416855673299,-2.3602857003252007,-0.9918470523047702,0.0
"{""377"": 2, ""515"": 29}",-0.052330872870641774,-0.22281334335768657,-0.12252487525,-0.4324137625817955,0.0
"{""377"": -3, ""515"": 37}",-1.470298503,-0.3,0.0,0.0,-0.3
"{""377"": 68, ""515"": -21}",-3.408453848516122,-2.8685377497358657,-1.1821196999999999,-0.89103,-26.93584713004316
"{""377"": 54, ""515"": -20}",0.0,0.0,0.0,0.0,0.0
"{""377"": 89, ""515"": -38}",-1.470298503,-2.8685377497358657,-0.597,-1.75559551797,-3.937625616930651
"{""377"": 80, ""515"": -31}",-23.991689194275303,-3.139852372238507,-15.004889103024018,-23.5537665688176,-5.708163953362243
"{""377"": 51, ""515"": -23}",-13.74944772099438,-4.198249360761345,-28.995807372246787,-3.139852372238507,-3.937625616930651
"{""377"": 38, ""515"": -13}",-0.05680756414193536,-0.101901978139515,-0.1462996264975,-0.292599252995,0.0
"{""377"": 45, ""515"": -11}",0.0,0.0,0.0,0.0,0.0
"{""377"": 60, ""515"": -9}",-17.486373602003372,-17.735394767323506,-20.069007350369564,-13.585300728277153,-7.584837170052108
"{""377"": 50, ""515"": 7}",-0.00995,-0.19688128084653256,-0.2616543643532089,-1.4472338636385382,0.0
"{""377"": 19, ""515"": 6}",-0.12641395283420181,-0.2607470642466199,-0.5159642908908613,-0.9918470523047702,0.0
"{""377"": 23, ""515"": 8}",-0.0292599252995,-0.11588295835811985,-0.23904481247798876,-0.2450497505,0.0
"{""377"": 28, ""515"": 5}",-0.07427111445256218,-0.3904494399175794,-0.7056736685043122,-2.4243144128809817,0.0
"{""377"": 64, ""515"": -13}",-18.453117633195447,-10.914435418083862,-24.17014203351613,-10.526921148947926,-14.545886477285885
"{""377"": 71, ""515"": -22}",-23.745226147957148,-7.808988798351587,-29.932071944793172,-11.294238153263992,-6.429655775783431
"{""377"": 6, ""515"": 29}",-0.02450497505,0.0,-0.12252487525,-0.148505,0.0
"{""377"": 72, ""515"": -21}",-29.21102780321454,-26.679305892019737,-28.483738701020435,-19.55720656522672,-7.129718569586887
"{""377"": 70, ""515"": -21}",-28.03093981520455,-4.711704198482194,-29.64335012820633,-9.930847242909584,-5.214941284932398
"{""377"": 28, ""515"": 0}",-0.24755705560646504,-0.4864064264095751,-1.816277122444459,-0.6562709361551086,0.0
"{""377"": 81, ""515"": -30}",-17.35997333535694,-26.745387704768547,-12.211006607955007,-29.999987780705116,-15.59575630285735
"{""377"": 18, ""515"": 8}",-0.11108932030042662,-0.5360825968729224,-0.5554466015021332,-2.0351677679925015,0.0
"{""377"": 49, ""515"": -2}",-0.0292599252995,-0.0445515,-0.169836630232525,-0.0995,0.0
"{""377"": 48, ""515"": 3}",-0.047808962495597754,-0.101901978139515,-0.23904481247798876,-0.05,0.0
"{""377"": 51, ""515"": 1}",-12.388896541875457,-6.191571490690334,-2.317659167162397,-2.5944825754907734,-18.79607158637191
"{""377"": 48, ""515"": 2}",-0.26938901629095213,-0.619444827093773,-1.0324080451562883,-4.180960151459562,0.0
"{""377"": 11, ""515"": 15}",-0.04324137625817955,-0.1704226924258061,-0.7589669548760657,-0.8691568808220664,0.0
"{""377"": 28, ""515"": 2}",-0.0148505,-0.0445515,-0.12252487525,-0.0995,0.0
"{""377"": 76, ""515"": -29}",-15.59575630285735,-11.481295771731352,-15.59575630285735,-12.211006607955007,-29.999999963340322
"{""377"": 73, ""515"": -21}",-3.674369310030961,-20.266634104097207,-2.0380395627903,-8.68340318183123,-28.528773177861428
"{""377"": 82, ""515"": -33}",-25.231718724006356,-3.674369310030961,-12.388896541875457,-26.29112897590913,-4.198249360761345
"{""377"": 24, ""515"": 1}",-0.0827431192749562,-0.30957857453451676,-0.45523265600692286,-1.0716092959639054,0.0
"{""377"": 36, ""515"": -5}",-0.047808962495597754,-0.15699261861192534,-0.2840378207096768,-0.5233087287064178,0.0
"{""377"": 44, ""515"": 5}",-0.052330872870641774,-0.0877797758985,-0.12252487525,-0.2450497505,0.0
"{""377"": 43, ""515"": 14}",-0.0148505,-0.02985,-0.3061974425025801,-0.33967326046505,0.0
"{""377"": 45, ""515"": 21}",-0.047808962495597754,-0.3214827887891716,-0.12252487525,-0.33967326046505,0.0
"{""377"": 6, ""515"": 22}",-0.02450497505,-0.0877797758985,-0.413715596374781,-0.33967326046505,0.0
"{""377"": -9, ""515"": 35}",-3.408453848516122,-2.317659167162397,-1.470298503,-1.470298503,-17.735394767323506
"{""377"": -11, ""515"": 36}",-4.198249360761345,-3.139852372238507,-2.0380395627903,-19.451723803259313,-5.462791872083074
"{""377"": -11, ""515"": 42}",-3.408453848516122,-11.849817985873898,-2.0380395627903,-21.71244996902373,-13.252015843564077
"{""377"": -2, ""515"": 36}",-1.1821196999999999,-0.3,-0.3,-0.3,-2.0380395627903
"{""377"": 41, ""515"": 6}",-0.0148505,-0.02985,-0.025,-0.2450497505,0.0
"{""377"": 46, ""515"": 3}",-0.038627652786039954,-0.49654236214547937,-0.025,-0.0995,0.0
"{""377"": 41, ""515"": 16}",-0.00995,-0.02985,-0.12252487525,-0.4324137625817955,0.0
"{""377"": 51, ""515"": 15}",-5.708163953362243,-4.456266867153731,-7.808988798351587,-12.031319806015158,-25.730775366537326
"{""377"": 41, ""515"": 25}",-0.02450497505,-0.101901978139515,-0.0742525,-0.148505,0.0
"{""377"": 30, ""515"": 20}",-0.038627652786039954,-0.19688128084653256,-1.5663392988643263,-0.292599252995,0.0
"{""377"": 8, ""515"": 20}",-0.019701995,-0.059105985,-0.169836630232525,-0.148505,0.0
"{""377"": -1, ""515"": 27}",-1.75559551797,-1.470298503,-2.5944825754907734,-1.75559551797,-26.508171554129884
"{""377"": -5, ""515"": 30}",-3.139852372238507,-4.711704198482194,-3.408453848516122,-9.930847242909584,-26.679305892019737
"{""377"": -7, ""515"": 40}",-6.8987056258453405,-10.914435418083862,-21.01858826063004,-4.964587156497372,-8.25058992126439
"{""377"": 78, ""515"": -27}",-28.18306016147074,-6.665359218025596,-15.882400752430488,-27.887422604845145,-6.191571490690334
"{""377"": 80, ""515"": -30}",-5.214941284932398,-7.584837170052108,-2.5944825754907734,-7.358421383891018,-13.74944772099438
"{""377"": 41, ""515"": -10}",-0.0292599252995,-0.07351492515,-0.169836630232525,-0.2450497505,0.0
