,"(1, 377)","(3, 377)","(5, 377)","(10, 377)","(0, 0)"
"{""377"": -2, ""515"": 27}",-0.047808962495597754,-0.11588295835811985,-0.098509975,-0.19701995,0.0
"{""377"": 0, ""515"": 31}",-0.0148505,-0.07351492515,-0.3281354680775543,-0.2450497505,0.0
"{""377"": 0, ""515"": 34}",-0.0292599252995,-0.22281334335768657,-0.12252487525,-0.0995,0.0
"{""377"": 41, ""515"": -15}",-12.388896541875457,-19.345175558847792,-15.59575630285735,-19.76501815457871,-29.999970705626428
"{""377"": 61, ""515"": 5}",-0.3750814717707735,-1.432121662778579,-0.4345784404110332,-2.6470667920717488,0.0
"{""377"": -8, ""515"": 42}",-0.005,0.0,-0.025,0.0,0.0
"{""377"": 4, ""515"": 30}",-0.09104653120138456,-0.2975541156914311,-0.7589669548760657,-1.1108932030042664,0.0
"{""377"": 10, ""515"": 20}",-0.11108932030042662,-0.4553801729256395,-0.5941432141322407,-1.264139528342018,0.0
"{""377"": 12, ""515"": 14}",-0.06562709361551085,-0.848653009812282,-1.1991486933742332,-0.6997082267935575,0.0
"{""377"": 63, ""515"": -12}",-5.462791872083074,-4.711704198482194,-2.5944825754907734,-1.470298503,-28.88963674148071
"{""377"": 65, ""515"": -13}",-16.84147494570266,-19.019029761803107,-29.073386580557088,-12.565007576456702,-5.214941284932398
"{""377"": 71, ""515"": -14}",-14.545886477285885,-29.999486247728292,-29.632433021374165,-28.8206195752234,-12.739357500692135
"{""377"": 76, ""515"": -10}",-29.18687724424589,-28.995807372246787,-29.367535752760958,-25.898999851302044,-29.99999419167985
"{""377"": 18, ""515"": 7}",-0.09104653120138456,-0.4234042011025874,-0.8934709947882039,-3.5764611336340213,0.0
"{""377"": 2, ""515"": 33}",0.0,0.0,-0.025,-0.148505,0.0
"{""377"": -3, ""515"": 33}",-0.005,-0.015,-0.025,0.0,0.0
"{""377"": 52, ""515"": 0}",-0.0827431192749562,-0.8929020409825137,-0.6132017819909182,-0.4324137625817955,0.0
"{""377"": 44, ""515"": 6}",-0.0292599252995,-0.059105985,-0.098509975,-0.292599252995,0.0
"{""377"": 23, ""515"": 5}",-0.08691568808220664,-0.1704226924258061,-1.8298832077078142,-1.301498133058598,0.0
"{""377"": 7, ""515"": 19}",-0.08691568808220664,-0.11588295835811985,-0.3061974425025801,-0.827431192749562,0.0
"{""377"": -3, ""515"": 28}",-0.033967326046505,-0.0445515,-0.1462996264975,-0.292599252995,0.0
"{""377"": -5, ""515"": 36}",-0.04324137625817955,-0.11588295835811985,-0.169836630232525,-0.2450497505,0.0
"{""377"": -2, ""515"": 35}",-0.09104653120138456,-0.6874723860497193,-0.45523265600692286,-1.301498133058598,0.0
"{""377"": -4, ""515"": 38}",-0.005,-0.059105985,-0.025,-0.05,0.0
"{""377"": 20, ""515"": 17}",-0.052330872870641774,-0.14342688748679328,-0.3281354680775543,-0.6997082267935575,0.0
"{""377"": 18, ""515"": 17}",-0.12264035639818364,-0.49654236214547937,-0.5159642908908613,-0.9918470523047702,0.0
"{""377"": 47, ""515"": 2}",-0.02450497505,-0.059105985,-0.23904481247798876,-0.292599252995,0.0
"{""377"": 56, ""515"": 10}",-0.05680756414193536,-0.27313959360415374,-1.2121572064404909,-0.5680756414193536,0.0
"{""377"": 54, ""515"": -4}",-21.79532546933349,-29.99023568597334,-13.74944772099438,-14.545886477285885,-29.998780653826138
"{""377"": 31, ""515"": -3}",-7.129718569586887,-7.129718569586887,-13.252015843564077,-27.36464972429554,-23.618228903129424
"{""377"": 8, ""515"": 17}",-0.02450497505,-0.1704226924258061,-0.19313826393019973,-0.33967326046505,0.0
"{""377"": 20, ""515"": 11}",-0.0827431192749562,-0.2854081976681122,-0.37135557226281096,-0.827431192749562,0.0
"{""377"": 23, ""515"": 12}",0.0,-0.015,-0.025,-0.148505,0.0
"{""377"": 62, ""515"": -36}",-4.198249360761345,-2.8685377497358657,-2.5944825754907734,-2.8685377497358657,-1.1821196999999999
"{""377"": 83, ""515"": -32}",-19.661634499574454,-20.460328085425672,-23.083925450444205,-24.28615620704916,-9.107603458512788
"{""377"": 77, ""515"": -27}",-21.458766801804114,-10.131538770480487,-22.4291801073196,-16.574303587085666,-3.937625616930651
"{""377"": 62, ""515"": -34}",-8.68340318183123,-1.1821196999999999,-1.75559551797,-3.408453848516122,-6.429655775783431
"{""377"": 42, ""515"": -11}",-0.597,-1.75559551797,-15.59575630285735,-13.74944772099438,-1.470298503
"{""377"": 47, ""515"": -14}",-26.77793382772086,-20.555724804571415,-9.930847242909584,-5.95108231382862,-14.853423336387896
"{""377"": 43, ""515"": -9}",0.0,0.0,0.0,0.0,-0.3
"{""377"": 30, ""515"": 4}",-0.02450497505,-0.059105985,-0.169836630232525,-0.0995,0.0
"{""377"": 26, ""515"": 4}",-0.02450497505,-0.0445515,-0.1462996264975,-0.2450497505,0.0
"{""377"": 53, ""515"": -27}",-6.429655775783431,-14.853423336387896,-23.618228903129424,-22.94350112278768,-2.0380395627903
"{""377"": 71, ""515"": -19}",-25.326607521398632,-10.330223382775683,-7.584837170052108,-20.927866929929333,-3.408453848516122
"{""377"": 83, ""515"": -17}",-17.486373602003372,-17.35997333535694,-17.232296298340344,-19.451723803259313,-29.71695756748486
"{""377"": 52, ""515"": -24}",-6.429655775783431,-4.456266867153731,-11.849817985873898,-4.711704198482194,-28.289387209368844
"{""377"": 42, ""515"": -17}",-19.96869429330259,-3.408453848516122,-2.5944825754907734,-1.75559551797,-3.937625616930651
"{""377"": 43, ""515"": -12}",-1.75559551797,-5.708163953362243,-14.545886477285885,-10.330223382775683,-1.1821196999999999
"{""377"": 38, ""515"": -4}",0.0,-0.3,0.0,-0.3,-1.470298503
"{""377"": 66, ""515"": -19}",-29.75656699119736,-11.105291063903023,-21.197318354243503,-6.8987056258453405,-5.462791872083074
"{""377"": 76, ""515"": -24}",-23.8696961476128,-5.95108231382862,-11.481295771731352,-25.373341446184646,-5.214941284932398
"{""377"": 78, ""515"": -29}",-7.584837170052108,-9.31652742392766,-5.214941284932398,-5.708163953362243,-29.749115469764845
"{""377"": 66, ""515"": -38}",-12.739357500692135,-0.89103,-0.89103,-2.0380395627903,-9.107603458512788
"{""377"": 63, ""515"": -37}",-3.408453848516122,-2.317659167162397,-3.674369310030961,-2.0380395627903,-2.8685377497358657
"{""377"": 57, ""515"": -32}",-1.1821196999999999,-0.597,-0.3,-2.0380395627903,-4.198249360761345
"{""377"": 64, ""515"": -31}",-2.8685377497358657,-2.317659167162397,-1.75559551797,-0.89103,-1.75559551797
"{""377"": 61, ""515"": -30}",-0.3,-0.597,-0.3,-0.597,-1.1821196999999999
"{""377"": 63, ""515"": -30}",-7.129718569586887,-2.317659167162397,-1.470298503,-1.470298503,-2.8685377497358657
"{""377"": 68, ""515"": -34}",0.0,0.0,0.0,0.0,0.0
"{""377"": 79, ""515"": -30}",-5.95108231382862,-4.711704198482194,-5.708163953362243,-3.674369310030961,-28.96506888314508
"{""377"": 88, ""515"": -31}",-3.139852372238507,-7.129718569586887,-19.128839464185077,-4.198249360761345,-0.597
"{""377"": 92, ""515"": -26}",-19.345175558847792,-12.911963925685214,-18.682900592294857,-10.526921148947926,-26.611882350800673
"{""377"": 40, ""515"": -7}",-29.99925483653218,-9.7281285281915,-10.131538770480487,-13.252015843564077,-28.844089245676454
"{""377"": 41, ""515"": -7}",0.0,0.0,0.0,0.0,0.0
"{""377"": 61, ""515"": -35}",-8.030898910368071,-4.711704198482194,-3.139852372238507,-2.317659167162397,-2.0380395627903
"{""377"": 77, ""515"": -30}",-23.014066111559803,-2.0380395627903,-1.470298503,-16.973060196245633,-21.197318354243503
"{""377"": 86, ""515"": -37}",-3.408453848516122,-11.849817985873898,-3.408453848516122,-7.358421383891018,-25.857575607375804
"{""377"": 108, ""515"": -42}",-1.75559551797,-0.89103,-2.0380395627903,-2.0380395627903,-5.214941284932398
"{""377"": 88, ""515"": -38}",-0.3,-3.674369310030961,-3.937625616930651,-2.8685377497358657,-0.3
"{""377"": 42, ""515"": -9}",-29.87205246562555,-7.358421383891018,-3.674369310030961,-11.666482814014039,-22.03901250756882
"{""377"": 38, ""515"": -7}",-1.1821196999999999,-4.456266867153731,-21.01858826063004,-3.408453848516122,-5.214941284932398
"{""377"": 6, ""515"": 24}",-0.04324137625817955,-0.11588295835811985,-0.1462996264975,-0.292599252995,0.0
"{""377"": 21, ""515"": 5}",-0.4994509246570865,-1.128991971159197,-0.669241575864006,-2.264216788046193,0.0
"{""377"": 73, ""515"": -22}",-7.808988798351587,-8.030898910368071,-14.545886477285885,-4.711704198482194,-29.962457286251414
"{""377"": 67, ""515"": -18}",-5.462791872083074,-6.191571490690334,-15.882400752430488,-9.7281285281915,-29.9090864665287
"{""377"": 87, ""515"": -21}",-23.083925450444205,-10.526921148947926,-12.739357500692135,-13.419495685128437,-29.62872022361027
"{""377"": 73, ""515"": -7}",-26.328217686150037,-28.96506888314508,-22.6540410289521,-28.600877931000216,-29.55060048798995
"{""377"": 16, ""515"": 15}",-0.07427111445256218,-0.27313959360415374,-0.4345784404110332,-0.4780896249559775,0.0
"{""377"": 12, ""515"": 18}",-0.14113473370086244,-0.49654236214547937,-0.669241575864006,-0.9918470523047702,0.0
"{""377"": 69, ""515"": -17}",-27.822756289396512,-22.727500618662578,-27.283981251444697,-15.882400752430488,-3.937625616930651
"{""377"": 50, ""515"": 0}",-0.13014981330585979,-1.1137730898540763,-0.6875491601053659,-1.1882864282644814,0.0
"{""377"": 10, ""515"": 16}",-0.06562709361551085,-0.367921069194551,-0.5554466015021332,-0.827431192749562,0.0
"{""377"": -9, ""515"": 42}",-0.04324137625817955,-0.22281334335768657,-0.5748921354871118,-1.0716092959639054,0.0
"{""377"": -16, ""515"": 47}",-0.05680756414193536,-0.11588295835811985,-0.12252487525,-0.4324137625817955,0.0
"{""377"": -14, ""515"": 47}",-0.038627652786039954,-0.2975541156914311,-0.34985411339677874,-0.4324137625817955,0.0
"{""377"": -19, ""515"": 53}",0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 8}",-0.04324137625817955,-0.02985,-0.12252487525,-0.148505,0.0
"{""377"": 82, ""515"": -35}",-3.139852372238507,-0.3,-0.89103,-4.964587156497372,-9.7281285281915
"{""377"": 86, ""515"": -35}",-1.75559551797,-4.711704198482194,-17.97946041145377,-12.565007576456702,-5.214941284932398
"{""377"": 68, ""515"": -40}",-6.665359218025596,-0.3,-0.597,-0.89103,-12.739357500692135
"{""377"": 61, ""515"": -36}",-0.89103,-0.597,-0.3,-1.1821196999999999,-1.470298503
"{""377"": 58, ""515"": -27}",-0.3,-0.3,-0.597,-3.937625616930651,-0.89103
"{""377"": 17, ""515"": 13}",-0.0148505,-0.11588295835811985,-0.21620688129089774,-0.5680756414193536,0.0
"{""377"": 58, ""515"": -11}",-22.800225612475952,-29.690161917254656,-18.79607158637191,-29.987446585377636,-7.129718569586887
"{""377"": 58, ""515"": 8}",-0.11497842709742236,-1.3655570719465124,-1.0470839647047254,-1.1882864282644814,0.0
"{""377"": 22, ""515"": 6}",-0.061239488500516005,-0.22281334335768657,-1.369890874333811,-1.8190725696806438,0.0
"{""377"": 5, ""515"": 25}",-0.02450497505,-0.0877797758985,-0.12252487525,-0.292599252995,0.0
"{""377"": 54, ""515"": -3}",-0.597,0.0,-0.3,-1.1821196999999999,-6.8987056258453405
"{""377"": 57, ""515"": -5}",-8.896569150012917,-26.745387704768547,-18.21866914926584,-25.279401536766294,-3.674369310030961
"{""377"": 49, ""515"": 8}",-0.09918470523047701,-0.07351492515,-0.0742525,-0.6123948850051602,0.0
"{""377"": 42, ""515"": 8}",-0.0292599252995,-0.1704226924258061,-0.21620688129089774,-0.4780896249559775,0.0
"{""377"": 25, ""515"": 3}",-0.2525806701998964,-0.2854081976681122,-1.4779495639436262,-1.338483151728012,0.0
"{""377"": 5, ""515"": 28}",-0.13014981330585979,-0.367921069194551,-0.45523265600692286,-2.151993987614203,0.0
"{""377"": 55, ""515"": -4}",-2.5944825754907734,-7.129718569586887,-1.1821196999999999,-0.89103,-23.8696961476128
"{""377"": 56, ""515"": 1}",-0.4047692701174862,-1.4814360111805136,-1.2504074252520019,-1.5872270249480638,0.0
"{""377"": 55, ""515"": 11}",-0.04324137625817955,-0.2355852099241097,-0.413715596374781,-0.827431192749562,0.0
"{""377"": 41, ""515"": 9}",-0.04324137625817955,-0.059105985,-0.2616543643532089,-0.19701995,0.0
"{""377"": 10, ""515"": 18}",-0.22915746201657308,-0.20991246803806723,-0.2616543643532089,-0.4780896249559775,0.0
"{""377"": -7, ""515"": 32}",-0.11108932030042662,-0.14342688748679328,-0.098509975,-0.2450497505,0.0
"{""377"": 22, ""515"": 4}",-0.4989964933249929,-1.3236450279863576,-1.2121572064404909,-2.3720175623721884,0.0
"{""377"": 75, ""515"": -9}",-26.543089838588585,-26.020803656718524,-29.92784972126067,-29.862726862808742,-29.997560512525247
"{""377"": 65, ""515"": 1}",-0.4736923520537428,-1.12145900536598,-1.0616131250576781,-2.996576735242296,0.0
"{""377"": 41, ""515"": -13}",-4.711704198482194,-6.429655775783431,-20.743665880960446,-29.286467687546914,-29.257198338297194
"{""377"": 14, ""515"": 17}",-0.05680756414193536,-0.14342688748679328,-0.45523265600692286,-0.7427111445256219,0.0
"{""377"": 26, ""515"": 8}",-0.0148505,-0.0877797758985,-0.169836630232525,-0.38627652786039945,0.0
"{""377"": 7, ""515"": 23}",-0.04324137625817955,-0.0445515,-0.19313826393019973,-0.148505,0.0
"{""377"": 49, ""515"": 3}",-0.033967326046505,-1.1965499593068336,-0.45523265600692286,-0.38627652786039945,0.0
"{""377"": 58, ""515"": -1}",-21.197318354243503,-29.422233001730373,-27.54368132841874,-12.211006607955007,-4.964587156497372
"{""377"": 43, ""515"": 7}",-0.038627652786039954,-0.15699261861192534,-0.2616543643532089,-0.5233087287064178,0.0
"{""377"": 21, ""515"": 7}",-0.04324137625817955,-0.18371846550154805,-0.3061974425025801,-3.6047895570747044,0.0
"{""377"": 6, ""515"": 19}",-0.06562709361551085,-0.18371846550154805,-0.19313826393019973,-0.2450497505,0.0
"{""377"": 9, ""515"": 22}",-0.0827431192749562,-0.101901978139515,-0.2616543643532089,-0.6997082267935575,0.0
"{""377"": 49, ""515"": -23}",-5.214941284932398,-16.30170756768255,-17.97946041145377,-24.884177073312394,-10.914435418083862
"{""377"": 74, ""515"": -25}",-5.214941284932398,-5.214941284932398,-3.139852372238507,-4.964587156497372,-29.90724055354423
"{""377"": 80, ""515"": -23}",-4.711704198482194,-29.76849763081147,-16.574303587085666,-22.872223356351192,-6.8987056258453405
"{""377"": 73, ""515"": -23}",-24.72758095526471,-9.31652742392766,-15.4502588917751,-26.020803656718524,-2.5944825754907734
"{""377"": 37, ""515"": -12}",-20.743665880960446,-7.129718569586887,-20.069007350369564,-7.584837170052108,-2.5944825754907734
"{""377"": 42, ""515"": -8}",0.0,0.0,0.0,0.0,0.0
"{""377"": 15, ""515"": 15}",-0.0292599252995,-0.15699261861192534,-0.1462996264975,-0.38627652786039945,0.0
"{""377"": 72, ""515"": -15}",-24.67432419723708,-29.733521168348823,-22.504888306246404,-9.7281285281915,-4.964587156497372
"{""377"": -5, ""515"": 39}",-0.005,-0.015,-0.025,-0.292599252995,0.0
"{""377"": 72, ""515"": -20}",-21.958598492493756,-7.358421383891018,-27.283981251444697,-23.8696961476128,-4.964587156497372
"{""377"": 89, ""515"": -23}",-27.468493040205896,-15.882400752430488,-15.303291809873839,-13.419495685128437,-29.714098553015013
"{""377"": 78, ""515"": -28}",-6.191571490690334,-16.023576744906183,-9.930847242909584,-13.911953243784437,-0.597
"{""377"": 39, ""515"": -8}",-1.1821196999999999,-7.358421383891018,-26.904896090952686,-6.191571490690334,-11.666482814014039
"{""377"": 41, ""515"": -8}",-28.867091869687492,-25.183554266673088,-5.462791872083074,-19.237551069543226,-24.780305145712063
"{""377"": 44, ""515"": -10}",0.0,0.0,0.0,0.0,0.0
"{""377"": 45, ""515"": 2}",-0.0292599252995,-0.07351492515,-0.21620688129089774,-0.2450497505,0.0
"{""377"": 49, ""515"": 2}",0.0,-0.0445515,-0.098509975,-0.827431192749562,0.0
"{""377"": 57, ""515"": 0}",-0.20648160903125767,-1.214307810352458,-2.0286078870815567,-0.7852840330803657,0.0
"{""377"": 39, ""515"": 11}",-0.019701995,-0.3214827887891716,-0.21620688129089774,-0.292599252995,0.0
"{""377"": 19, ""515"": 9}",-0.08691568808220664,-0.07351492515,-0.34985411339677874,-3.800037602079327,0.0
"{""377"": 6, ""515"": 20}",-0.0292599252995,-0.636967875034607,-0.3281354680775543,-0.6997082267935575,0.0
"{""377"": -10, ""515"": 35}",-0.038627652786039954,-0.1704226924258061,-0.12252487525,-0.292599252995,0.0
"{""377"": -3, ""515"": 34}",-0.0148505,-0.02985,-0.025,-0.292599252995,0.0
"{""377"": 61, ""515"": -14}",-29.999999999999822,-26.842052944549216,-29.99999999467713,-27.283981251444697,-24.620529492158667
"{""377"": 70, ""515"": -19}",-18.453117633195447,-25.510757831891514,-13.585300728277153,-20.555724804571415,-29.99999990084734
"{""377"": 69, ""515"": -3}",-29.995927100741255,-27.056586979089413,-29.823515855495028,-25.08576090875736,-29.969600618429116
"{""377"": 47, ""515"": 3}",-0.052330872870641774,-0.6105503303977505,-0.169836630232525,-0.827431192749562,0.0
"{""377"": 6, ""515"": 25}",-0.06997082267935574,-0.14342688748679328,-0.19313826393019973,-0.5233087287064178,0.0
"{""377"": 0, ""515"": 25}",-0.047808962495597754,-0.1704226924258061,-0.3061974425025801,-0.38627652786039945,0.0
"{""377"": 60, ""515"": -13}",-23.93099918613667,-12.739357500692135,-26.40128615419565,-29.999627539705454,-6.665359218025596
"{""377"": 65, ""515"": -14}",-28.49890131401023,-23.8696961476128,-16.023576744906183,-16.023576744906183,-29.999999999952713
"{""377"": 20, ""515"": 8}",-0.21232262501153565,-0.4553801729256395,-0.3061974425025801,-0.4780896249559775,0.0
"{""377"": 5, ""515"": 21}",-0.10716092959639052,-0.2607470642466199,-0.4959235261523851,-0.7852840330803657,0.0
"{""377"": -21, ""515"": 52}",-2.5944825754907734,-0.3,-3.139852372238507,-0.89103,-12.739357500692135
"{""377"": -10, ""515"": 43}",-0.09104653120138456,-0.0445515,-0.3061974425025801,-0.4324137625817955,0.0
"{""377"": -9, ""515"": 43}",0.0,-0.02985,0.0,0.0,0.0
"{""377"": 19, ""515"": 16}",-0.0148505,-0.02985,-0.0742525,-0.292599252995,0.0
"{""377"": 67, ""515"": -20}",-26.29112897590913,-1.75559551797,-5.708163953362243,-3.674369310030961,-2.317659167162397
"{""377"": 81, ""515"": -29}",-14.853423336387896,-10.914435418083862,-14.700427612513026,-7.584837170052108,-13.252015843564077
"{""377"": 83, ""515"": -34}",-5.214941284932398,-15.4502588917751,-2.0380395627903,-3.408453848516122,-25.03612213005794
"{""377"": 78, ""515"": -21}",-7.358421383891018,-23.083925450444205,-29.439393259345977,-17.35997333535694,-3.408453848516122
"{""377"": 84, ""515"": -18}",-23.8696961476128,-21.71244996902373,-25.773467612871954,-17.735394767323506,-29.170367558663287
"{""377"": 13, ""515"": 22}",-0.0148505,-0.07351492515,-0.1462996264975,-0.5233087287064178,0.0
"{""377"": 81, ""515"": -32}",-5.214941284932398,-9.7281285281915,-6.191571490690334,-4.964587156497372,-28.08942287175316
"{""377"": 85, ""515"": -28}",-10.526921148947926,-20.069007350369564,-7.358421383891018,-17.85804081965027,-2.317659167162397
"{""377"": 85, ""515"": -35}",-1.75559551797,-5.708163953362243,-7.808988798351587,-7.358421383891018,-1.1821196999999999
"{""377"": 61, ""515"": -33}",-15.154840211993777,-1.75559551797,-4.711704198482194,-2.8685377497358657,-17.61150986598334
"{""377"": 51, ""515"": -26}",-1.75559551797,-0.597,-1.1821196999999999,-0.89103,-6.191571490690334
"{""377"": 53, ""515"": -20}",-11.481295771731352,-7.358421383891018,-3.674369310030961,-3.674369310030961,-6.665359218025596
"{""377"": 59, ""515"": -25}",0.0,0.0,0.0,0.0,0.0
"{""377"": 47, ""515"": -21}",-6.665359218025596,-24.93533530257927,-20.266634104097207,-26.29112897590913,-10.131538770480487
"{""377"": 85, ""515"": -19}",-15.739798739828776,-19.128839464185077,-16.023576744906183,-21.197318354243503,-29.996635098424377
"{""377"": 56, ""515"": -28}",-6.8987056258453405,-2.317659167162397,-2.8685377497358657,-2.317659167162397,-23.083925450444205
"{""377"": 27, ""515"": -2}",-15.154840211993777,-18.453117633195447,-14.232105374233125,-28.164707233808826,-10.721651937458446
"{""377"": 27, ""515"": 4}",-0.07852840330803657,-0.636967875034607,-0.7056736685043122,-0.6123948850051602,0.0
"{""377"": 19, ""515"": 11}",-0.047808962495597754,-0.07351492515,-0.1462996264975,-0.292599252995,0.0
"{""377"": 75, ""515"": -28}",-20.83622922215084,-1.75559551797,-2.0380395627903,-4.711704198482194,-3.674369310030961
"{""377"": 86, ""515"": -29}",-17.486373602003372,-8.25058992126439,-9.107603458512788,-14.700427612513026,-1.470298503
"{""377"": 75, ""515"": -25}",-17.85804081965027,-12.739357500692135,-3.674369310030961,-18.568586456863493,-3.408453848516122
"{""377"": 46, ""515"": -13}",-26.842052944549216,-23.745226147957148,-3.674369310030961,-3.674369310030961,-22.872223356351192
"{""377"": 37, ""515"": -9}",-5.214941284932398,-9.523362149688383,-21.285345170701067,-24.455863081543594,-25.898999851302044
"{""377"": 2, ""515"": 29}",-0.052330872870641774,-0.12972412877453865,-0.21620688129089774,-0.38627652786039945,0.0
"{""377"": -3, ""515"": 37}",0.0,-0.0445515,0.0,0.0,0.0
"{""377"": 68, ""515"": -21}",-24.17014203351613,-7.808988798351587,-4.456266867153731,-10.330223382775683,-1.470298503
"{""377"": 54, ""515"": -20}",0.0,0.0,0.0,0.0,0.0
"{""377"": 89, ""515"": -38}",-1.470298503,-1.75559551797,-3.674369310030961,-1.75559551797,-2.0380395627903
"{""377"": 80, ""515"": -31}",-8.25058992126439,-17.735394767323506,-3.674369310030961,-4.964587156497372,-27.844528726502546
"{""377"": 51, ""515"": -23}",-4.456266867153731,-5.462791872083074,-13.911953243784437,-5.708163953362243,-28.796673375393734
"{""377"": 38, ""515"": -13}",-18.90811087050819,-2.0380395627903,-6.191571490690334,-10.526921148947926,-0.89103
"{""377"": 45, ""515"": -11}",0.0,0.0,0.0,0.0,0.0
"{""377"": 60, ""515"": -9}",-4.198249360761345,-6.665359218025596,-2.0380395627903,-2.0380395627903,-28.808706641639798
"{""377"": 50, ""515"": 7}",-0.033967326046505,-0.0445515,-0.7589669548760657,-0.4780896249559775,0.0
"{""377"": 19, ""515"": 6}",-0.06562709361551085,-0.37924185850260544,-0.9095362848403219,-1.913549295288559,0.0
"{""377"": 23, ""515"": 8}",-0.05680756414193536,-0.22281334335768657,-0.5748921354871118,-0.6562709361551086,0.0
"{""377"": 28, ""515"": 5}",-0.3016610967889874,-0.3214827887891716,-0.4345784404110332,-1.1882864282644814,0.0
"{""377"": 64, ""515"": -13}",-8.25058992126439,-3.139852372238507,-3.937625616930651,-3.674369310030961,-29.03537656850885
"{""377"": 71, ""515"": -22}",-5.708163953362243,-3.937625616930651,-5.214941284932398,-4.964587156497372,-29.989418184590356
"{""377"": 6, ""515"": 29}",-0.019701995,-0.0445515,-0.1462996264975,-0.2450497505,0.0
"{""377"": 72, ""515"": -21}",-7.358421383891018,-21.458766801804114,-6.429655775783431,-8.468084022051746,-29.990333329113604
"{""377"": 70, ""515"": -21}",-9.523362149688383,-6.8987056258453405,-5.95108231382862,-10.526921148947926,-29.960123733068112
"{""377"": 28, ""515"": 0}",-0.1913549295288559,-0.22281334335768657,-1.3811919655904727,-2.8933288892261584,0.0
"{""377"": 81, ""515"": -30}",-11.849817985873898,-16.70856055121481,-14.545886477285885,-29.999997978163748,-12.911963925685214
"{""377"": 18, ""515"": 8}",-0.4671823302534093,-1.3498411886077653,-0.9411865127719995,-1.7217038971292806,0.0
"{""377"": 49, ""515"": -2}",-1.470298503,-4.711704198482194,-16.574303587085666,-4.964587156497372,-1.470298503
"{""377"": 48, ""515"": 3}",-0.05680756414193536,-0.015,-0.025,-0.292599252995,0.0
"{""377"": 51, ""515"": 1}",-0.05680756414193536,-0.8219345246002865,-0.5748921354871118,-1.7217038971292806,0.0
"{""377"": 48, ""515"": 2}",-0.06562709361551085,-1.4741351552200486,-0.6132017819909182,-3.1698382936338523,0.0
"{""377"": 11, ""515"": 15}",-0.19444138023356736,-0.695597662189222,-0.21620688129089774,-0.5233087287064178,0.0
"{""377"": 28, ""515"": 2}",-0.033967326046505,-0.0445515,-0.21620688129089774,-0.148505,0.0
"{""377"": 76, ""515"": -29}",-29.999999842570766,-25.644092813526505,-14.700427612513026,-11.849817985873898,-16.84147494570266
"{""377"": 73, ""515"": -21}",-25.898999851302044,-15.004889103024018,-21.372491718994056,-14.389784320490794,-2.8685377497358657
"{""377"": 82, ""515"": -33}",-3.937625616930651,-16.16334097745712,-5.214941284932398,-21.62873734244821,-27.172569196331242
"{""377"": 24, ""515"": 1}",-0.09104653120138456,-1.3030297810075668,-2.467136873373808,-4.418028592354984,0.0
"{""377"": 36, ""515"": -5}",-3.937625616930651,-26.810154489443654,-28.07012411288198,-3.674369310030961,-9.930847242909584
"{""377"": 44, ""515"": 5}",-0.02450497505,0.0,-0.169836630232525,-0.05,0.0
"{""377"": 43, ""515"": 14}",-0.005,-0.12972412877453865,0.0,-0.38627652786039945,0.0
"{""377"": 45, ""515"": 21}",-0.02450497505,-0.1704226924258061,-0.098509975,-0.0995,0.0
"{""377"": 6, ""515"": 22}",-0.0148505,-0.11588295835811985,-0.1462996264975,-0.19701995,0.0
"{""377"": -9, ""515"": 35}",-0.019701995,-0.059105985,-0.19313826393019973,-1.8190725696806438,0.0
"{""377"": -11, ""515"": 36}",-0.02450497505,-0.059105985,-0.1462996264975,-0.2450497505,0.0
"{""377"": -11, ""515"": 42}",-0.052330872870641774,-0.101901978139515,-0.0742525,-0.19701995,0.0
"{""377"": -2, ""515"": 36}",-0.005,-0.02985,0.0,0.0,0.0
"{""377"": 41, ""515"": 6}",-0.0148505,-0.0445515,-0.04975,-0.9918470523047702,0.0
"{""377"": 46, ""515"": 3}",-0.0148505,-0.059105985,-0.098509975,-0.19701995,0.0
"{""377"": 41, ""515"": 16}",-0.00995,-0.0445515,-0.12252487525,-0.05,0.0
"{""377"": 51, ""515"": 15}",-0.02450497505,-0.07351492515,-0.19313826393019973,-0.5233087287064178,0.0
"{""377"": 41, ""515"": 25}",-0.02450497505,-0.0877797758985,-0.098509975,-0.19701995,0.0
"{""377"": 30, ""515"": 20}",-0.07427111445256218,-0.059105985,-0.21620688129089774,-0.38627652786039945,0.0
"{""377"": 8, ""515"": 20}",-0.00995,-0.101901978139515,-0.0742525,-0.0995,0.0
"{""377"": -1, ""515"": 27}",-0.019701995,-0.14342688748679328,-0.2840378207096768,-0.33967326046505,0.0
"{""377"": -5, ""515"": 30}",-0.06562709361551085,-0.0877797758985,-0.0742525,-1.4827615250021529,0.0
"{""377"": -7, ""515"": 40}",-0.038627652786039954,-0.20991246803806723,-0.413715596374781,-0.6123948850051602,0.0
"{""377"": 78, ""515"": -27}",-6.8987056258453405,-21.544179133786074,-28.03093981520455,-11.666482814014039,-25.730775366537326
"{""377"": 80, ""515"": -30}",-4.711704198482194,-11.481295771731352,-8.030898910368071,-9.31652742392766,-3.674369310030961
"{""377"": 41, ""515"": -10}",-3.408453848516122,-12.031319806015158,-21.01858826063004,-3.674369310030961,-0.597
"{""377"": 79, ""515"": -22}",-14.072833711346592,-16.84147494570266,-24.566191406220877,-19.86736797303292,-1.75559551797
