,"(1, 324)","(3, 324)","(5, 324)","(10, 324)","(1, 509)","(3, 509)","(5, 509)","(10, 509)","(0, 0)"
3,-0.019701995,-0.07351492515,-0.21620688129089774,-0.0995,-0.047808962495597754,-0.14342688748679328,-0.2840378207096768,-0.19701995,0.0
7,-0.038627652786039954,-0.07351492515,-0.1462996264975,-0.292599252995,-0.038627652786039954,-0.0445515,-0.21620688129089774,-0.4780896249559775,0.0
12,-0.0292599252995,-0.02985,-0.1462996264975,-0.148505,-0.04324137625817955,-0.059105985,-0.169836630232525,-0.33967326046505,0.0
26,-0.019701995,-0.0445515,-0.04975,-0.2450497505,-0.02450497505,-0.02985,-0.19313826393019973,-0.292599252995,0.0
43,-0.005,-0.015,-0.12252487525,-0.33967326046505,0.0,-0.11588295835811985,-0.025,-0.292599252995,0.0
44,-0.0292599252995,-0.0445515,-0.098509975,-0.33967326046505,-0.02450497505,-0.07351492515,-0.098509975,-0.148505,0.0
39,-0.052330872870641774,-0.0445515,-0.098509975,-0.0995,-0.019701995,-0.0877797758985,-0.098509975,-0.05,0.0
-42,0.0,-0.3,-0.3,0.0,0.0,-1.1821196999999999,-0.597,0.0,0.0
-36,0.0,-0.3,-0.597,-0.89103,-0.3,-0.597,0.0,0.0,-0.597
-40,0.0,-0.3,0.0,-0.597,-0.3,0.0,-0.3,-0.597,-0.3
38,-0.019701995,-0.0445515,-0.0742525,-0.2450497505,-0.005,-0.02985,-0.19313826393019973,-0.2450497505,0.0
-21,-1.75559551797,-0.597,-0.89103,-0.597,-0.3,-1.1821196999999999,-2.0380395627903,-1.470298503,-0.597
-35,-0.89103,-0.3,-0.597,-0.89103,-0.597,0.0,-0.3,-0.597,-0.3
-33,-0.3,0.0,-0.597,0.0,-1.1821196999999999,-1.1821196999999999,-0.89103,0.0,-0.89103
-39,-0.3,-0.597,0.0,0.0,0.0,-0.3,-0.3,0.0,0.0
-34,-0.3,-1.1821196999999999,-0.3,-0.597,-0.597,-0.597,-0.3,-0.3,-0.597
